,species,id,name,sex,accuracy,birthYear,acquisition,originDate,originLocation,mother,father,transfers,currently,region,status,statusDate,COD,notes,transferDate,transfer,entryDate
346,Bottlenose,"NOA0000685, AZA 165, 900319 (ISIS), 03082M (CZS)",Hastings,M,e,1975,Capture,1979-03-08,"Texas, Gulf of Mexico",,,"Texas, Gulf of Mexico to Sea-Arama (08-Mar-1979) to Six Flags Over Texas (09-Mar-1990) to Brookfield Zoo (28-Dec-1990) to Dolphin Connection (08-Sep-1994) to Lisbon Zoo (12-Apr-1995) to Brookfield Zoo (07-Jun-2002) to Dolphin Connection (10-Mar-2008)",Dolphin Connection,US,Alive,,,,,US,1979-03-08
347,Bottlenose,"NOA0002856, SWC-Tt-8731",Crunch,M,e,1976,Capture,1982-04-16,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to Point Defiance Zoo (16-Apr-1982) to Marineland of the Pacific (??-Mar-1983) to SeaWorld San Diego (10-Feb-1987)",SeaWorld San Diego,US,Alive,,,"AKA ""Captain Crunch"", the transfer date 10-Feb-1987 may indicate a transfer of ownership rather than the actual day of transport",,US,1982-04-16
348,Bottlenose,"NOA0001902, AZA 186",Dinghy,F,e,1977,Capture,1980-09-07,Florida Keys,,,Florida Keys to Dolphins Plus Oceanside (07-Sep-1980),Dolphins Plus Oceanside,US,Alive,,,Also known as ÒDing-a-lingÓ,,US,1980-09-07
349,Bottlenose,"NOA0003883, AZA 112, TT408",Duchess,F,e,1978,Capture,1981-09-04,"Texas, Gulf of Mexico",,,"Texas, Gulf of Mexico to Quinlan Marine Attractions (04-Sep-1981) to Dinnes, possibly Dolphin Connection (03-Dec-1982) to Milwaukee County Zoo (15-May-1987) to Dolphin Connection (13-Oct-1987) to Milwaukee County Zoo (02-May-1988) to Dolphin Connection (20-Oct-1988) to Milwaukee County Zoo (12-May-1989) to Dolphin Connection (16-Sep-1989) to Mirage Dolphin Habitat (18-Oct-1990)",Mirage Dolphin Habitat,US,Alive,,,"Duchess performed under the name ""Nugget"" while at Milwaukee County Zoo, she may have also performed at other ""lease"" shows in her lifetime.",,US,1981-09-04
350,Bottlenose,"NOA0004999, TT-671",Bob,M,e,1978,Capture,1984-08-30,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to U.S. Navy MMP (26-Sep-1984)",U.S. Navy,US,Alive,,,,,US,1984-08-30
351,Beluga,"NOA0006283, SWC-DL-0526",Allua,F,e,1978,Capture,1985-07-14,"Hudson Bay, Canada",,,"Hudson Bay, Manitoba to Vancouver Aquarium (??-Jul-1985) to SeaWorld San Diego (24-Jul-2005)",SeaWorld San Diego,US,Alive,,,,2005-07-24,Foreign,2005-07-24
352,"Pilot, Short-fin","NOA0002754, SWC-GM-8226",,F,e,1979,Capture,1982-12-10,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to SeaWorld San Diego (10-Dec-1982)",SeaWorld San Diego,US,Alive,,,"9 Lives performs under the show name ""Shadow"", she's also sometimes referred to as ""Niner""",,US,1982-12-10
353,Bottlenose,"NOA0004417, AZA 239, MH-87-36-TT (New England Aquarium)",Rainbow,M,e,1979,Capture,1983-06-22,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to Marine Animal Productions (22-Jun-1983) to Aquarium of Niagara Falls (22-Aug-1983) to New England Aquarium (22-Jul-1987) to Dolphin Research Center (23-Oct-1991)",Dolphin Research Center,US,Alive,,,,,US,1983-06-22
354,Bottlenose,"NOA0001491, AZA 225, TT8046",Chelsea,F,e,1979,Capture,1983-08-23,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to Marine Animal Productions (23-Aug-1983) to Marine World Africa USA (01-Dec-1983) to Six Flags Discovery Kingdom (??-???-1985) ",Six Flags Discovery Kingdom,US,Alive,,,,,US,1983-08-23
355,Beluga,"NOA0000748, 5103",Natasha,F,e,1980,Capture,1984-07-16,"Hudson Bay, Canada",,,"Hudson Bay, Manitoba to New York Aquarium (22-Jul-1984) to Mystic Aquarium (18-Dec-2002) to New York Aquarium (26-May-2004) to Georgia Aquarium (06-Nov-2005) to SeaWorld San Antonio (05-Oct-2009)",SeaWorld San Antonio,US,Alive,,,,,US,1984-07-16
356,Bottlenose,"NOA0005062, AZA 282, TT-???",Ranier,M,e,1981,Capture,1988-07-25,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to U.S. Navy MMP (25-Jul-1988) to Dolphin Connection (15-Oct-1996) to Brookfield Zoo (05-Apr-2000) to EPCOT Center (08-Jul-2002) ",EPCOT The Seas,US,Alive,,,,,US,1988-07-25
357,Bottlenose,"NOA0005064, TT-748",Tyh,M,e,1981,Capture,1988-07-25,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to U.S. Navy MMP (17-Aug-1988)",U.S. Navy,US,Alive,,,,,US,1988-07-25
358,Beluga,NOA0002278,Mauyak,F,e,1982,Capture,1984-07-09,"Hudson Bay, Canada",,,"Hudson Bay, Manitoba to Point Defiance Zoo (09-Jul-1984) to Shedd Aquarium (16-Mar-1997) to Mystic Aquarium (03-Sep-2008) to Shedd Aquarium (01-May-2009)",Shedd Aquarium,US,Alive,,,,,US,1984-07-09
359,Bottlenose,"NOA0001909, AZA 310",Squirt,F,e,1982,Capture,1985-05-12,Florida Keys,,,Florida Keys to Dolphins Plus Oceanside (12-May-1985),Dolphins Plus Oceanside,US,Alive,,,,,US,1985-05-12
360,Bottlenose,"NOA0000693, AZA 295, 910041",Tapeko,F,e,1982,Capture,1988-08-31,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to Holding, Unknown (31-Aug-1988) to New England Aquarium (01-Oct-1988) to Brookfield Zoo (11-Mar-1991) to Minnesota Zoo (30-Aug-2009) to Brookfield Zoo (14-Apr-2010)",Brookfield Zoo,US,Alive,,,,,US,1988-08-31
361,Bottlenose,"NOA0005080, TT-769",Ika,M,e,1982,Capture,1989-08-07,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to U.S. Navy MMP (11-Sep-1989)",U.S. Navy,US,Alive,,,,,US,1989-08-07
362,Bottlenose,"NOA0002859, J86F-1",Cometta,F,e,1983,Capture,1986-01-20,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to Marineland of the Pacific (20-Jan-1986) to SeaWorld San Diego (10-Feb-1987)",SeaWorld San Diego,US,Alive,,,The transfer date 10-Feb-1987 may indicate a transfer of ownership rather than the actual day of transport,,US,1986-01-20
363,Bottlenose,"NOA0005383, AZA 324, S86-M2",Stormy,M,e,1983,Capture,1986-09-13,Florida Keys,,,Florida Keys to Theater of the Sea (13-Sep-1986),Theater of the Sea,US,Alive,,,,,US,1986-09-13
364,Bottlenose,"NOA0001912, AZA 314",Samantha,F,e,1983,Capture,1987-04-07,Florida Keys,,,Florida Keys to Dolphins Plus Oceanside (07-Apr-1987) to Dolphins Plus Bayside (21-Mar-2010),Dolphins Plus Bayside,US,Alive,,,,,US,1987-04-07
365,Bottlenose,"NOA0001914, AZA 316",Nikki,F,e,1983,Capture,1987-04-26,Florida Keys,,,Florida Keys to Dolphins Plus (26-Apr-1987) to Dolphins Plus Bayside (01-Feb-1999) to Theater of the Sea (15-May-2008) to Dolphin Research Center (??-Nov-2012) to Theater of the Sea (2013?),Theater of the Sea,US,Alive,,,,,US,1987-04-26
366,Bottlenose,"NOA0001915, AZA 317",Jessica,F,e,1983,Capture,1987-04-27,Florida Keys,,,"Florida Keys to Dolphins Plus Oceanside (27-Apr-1987) to Prospect Reef Resort, Tortola (30-Sep-2001) to Dolphin Resort, Dominica (02-Oct-2002) to Dolphins Plus Oceanside (17-May-2003)",Dolphins Plus Oceanside,US,Alive,,,Blinded during transport from Dominica,,US,1987-04-27
367,Bottlenose,"NOA0001917, AZA 319",Sarah,F,e,1983,Capture,1987-06-01,Florida Keys,,,Florida Keys to Dolphins Plus Oceanside (01-Jun-1987),Dolphins Plus Oceanside,US,Alive,,,,,US,1987-06-01
368,Bottlenose,"NOA0003764, 880456",Nova,F,e,1983,Capture,1988-08-05,"Gulf of Mexico, FL, US",,,"Gulf of Mexico, off Ft. Myers to Holding, Walker's Island (02-Jun-1988) to Indianapolis Zoo (11-Jan-1989) to Theater of the Sea (26-Oct-1991) to Indianapolis Zoo (08-Apr-1992) ",Indianapolis Zoo,US,Alive,,,,,US,1988-08-05
369,Bottlenose,"NOA0001325, AZA 320",Lightning,M,e,1983,Capture,1989-08-10,"Gulf of Mexico, FL, US",,,"Florida, Gulf of Mexico to Gulf World Marine Park (10-Aug-1989) to Mirage Dolphin Habitat (09-Apr-2006)",Mirage Dolphin Habitat,US,Alive,,,,,US,1989-08-10
370,Bottlenose,"NOA0003745, AZA 338, M88F-1 (Dolphin Quest), M10010 (Georgia Aquarium)",Shaka,F,e,1984,Capture,1988-05-27,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to Unknown Holder (27-May-1988) to Dolphin Quest Hawaii (20-Aug-1988) to Georgia Aquarium (06-Jun-2010) to Marineland of Florida (09-Dec-2013)",Marineland Florida,US,Alive,,,,,US,1988-05-27
371,Bottlenose,"NOA0003746, AZA 339",Kona,F,e,1984,Capture,1988-06-15,"Gulf of Mexico, FL, US",,,"Florida, Gulf of Mexico to Unknown, Holding (15-Jun-1988) to Dolphin Quest Hawaii (20-Aug-1988)",Dolphin Quest Hawai'i,US,Alive,,,,,US,1988-06-15
372,Bottlenose,"NOA0005071, TT-755",Oly,M,e,1984,Capture,1988-08-19,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to U.S. Navy MMP (15-Sep-1988)",U.S. Navy,US,Alive,,,,,US,1988-08-19
373,Bottlenose,"NOA0003749, AZA 378, F88M-4 (Dolphin Quest)",Lono,M,e,1985,Capture,1988-02-17,"Gulf of Mexico, FL, US",,,"Florida, Gulf of Mexico to Unknown Holding (17-Feb-1988) to Dolphin Quest Hawaii (20-Aug-1988) to Dolphin Quest Oahu (Early 2002) to Dolphin Quest Hawaii (05-Oct-2002) to Dolphin Quest Oahu (11-Jan-2004) to Dolphin Quest Hawai'I (31-Oct-2005) to Dolphin Quest Oahu (10-Dec-2009)",Dolphin Quest Oahu,US,Alive,,,,,US,1988-02-17
374,Bottlenose,"NOA0003751, AZA 379",Pele,F,e,1985,Capture,1988-02-26,"Gulf of Mexico, FL, US",,,"Florida, Gulf of Mexico to Unknown, Holding (26-Feb-1988) to Dolphin Quest Hawaii (20-Aug-1988)",Dolphin Quest Hawai'i,US,Alive,,,,,US,1988-02-26
375,Bottlenose,"NOA0003757, 880395",Kimo,M,e,1985,Capture,1988-06-02,"Gulf of Mexico, FL, US",,,"Gulf of Mexico, off Ft. Myers to Holding, Walker's Island (02-Jun-1988) to Indianapolis Zoo (11-Jan-1989) to Theater of the Sea (26-Oct-1991) to Indianapolis Zoo (08-Apr-1992) to Texas State Aquarium (02-May-2003) to Indianapolis Zoo (29-Jan-2004) to Texas State Aquarium (06-Apr-2004) to SeaWorld San Antonio (22-Sep-2005) to Texas State Aquarium (28-Sep-2005) to Indianapolis Zoo (25-Oct-2005)",Indianapolis Zoo,US,Alive,,,,,US,1988-06-02
376,Bottlenose,"NOA0003759, 880397",Ripley,F,e,1985,Capture,1988-06-04,"Gulf of Mexico, FL, US",,,"Gulf of Mexico, off Ft. Myers to Holding, Walker's Island (02-Jun-1988) to Indianapolis Zoo (11-Jan-1989) to Theater of the Sea (26-Oct-1991) to Indianapolis Zoo (08-Apr-1992) ",Indianapolis Zoo,US,Alive,,,,,US,1988-06-04
377,Bottlenose,"NOA0003760, 880398",China,F,e,1985,Capture,1988-06-05,"Gulf of Mexico, FL, US",,,"Gulf of Mexico, off Ft. Myers to Holding, Walker's Island (02-Jun-1988) to Indianapolis Zoo (11-Jan-1989) to Theater of the Sea (26-Oct-1991) to Indianapolis Zoo (08-Apr-1992) ",Indianapolis Zoo,US,Alive,,,,,US,1988-06-05
378,"White-sided, Pacific","NOA0003695, 9",Kri,F,e,1985,Capture,1988-11-21,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to Long Marine Laboratory (21-Nov-1988) to Shedd Aquarium (14-Mar-1991) to Mystic Aquarium (04-Sep-2008) to Miami Seaquarium (17-Apr-2009) to Shedd Aquarium (??-Oct-2010) to Miami Seaquarium (11-Mar-2013) to Shedd Aquarium (10-Apr-2014)",Shedd Aquarium,US,Alive,,,,,US,1988-11-21
379,Beluga,"NOA0006731, SWT-DL-1176",Imaq,M,e,1987,Capture,1990-08-12,"Hudson Bay, Canada",,,"Hudson Bay, Manitoba to Vancouver Aquarium (15-Aug-1990) to SeaWorld San Antonio (17-Apr-2011)",SeaWorld San Antonio,US,Alive,,,,2011-04-17,Foreign,2011-04-17
380,"White-sided, Pacific","NOA0003710, 17",Katrl,F,e,1987,Capture,1993-11-27,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to Kettenburg Marine (27-Nov-1993) to Shedd Aquarium (22-Dec-1993) to Mystic Aquarium (30-Aug-2008) to Shedd Aquarium (24-Apr-2009) to Miami Seaquarium (??-Apr-2015) to Shedd Aquarium (13-Nov-2015)",Shedd Aquarium,US,Alive,,,Part of last dolphin capture in the U.S.,,US,1993-11-27
381,"White-sided, Pacific","NOA0003708, 13",Piquet,F,e,1988,Capture,1993-11-27,"Pacific Ocean, CA, US",,,"Pacific Ocean, California to Kettenburg Marine (27-Nov-1993) to Shedd Aquarium (22-Dec-1993) to Mystic Aquarium (04-Sep-2008) to Shedd Aquarium (24-Apr-2009) to Miami Seaquarium (15-Oct-2010) to Shedd Aquarium (04-Oct-2011) to Miami Seaquarium (10-Apr-2014) to Shedd Aquarium (19-Nov-2014)",Shedd Aquarium,US,Alive,,,Part of last dolphin capture in the U.S.,,US,1993-11-27
382,Bottlenose,"NOA0005649, SWF-TT-9118B",Tobie,F,e,1989,Rescue,1991-10-01,"Melbourne Beach, FL",,,"Melbourne Beach, Florida to SeaWorld Orlando (01-Oct-1991) to SeaWorld Aurora (26-Apr-1998) to SeaWorld San Diego (19-Oct-1998)",SeaWorld San Diego,US,Alive,,,,,US,1991-10-01
383,Beluga,NOA0003707,Naya,F,e,1989,Capture,1992-08-17,"Hudson Bay, Canada",,,"Hudson Bay, Manitoba to Shedd Aquarium (18-Aug-1992) to Point Defiance Zoo (16-Mar-1997) to Shedd Aquarium (10-Jan-1999) to Mystic Aquarium (03-Sep-2008) to Shedd Aquarium (24-Apr-2009)",Shedd Aquarium,US,Alive,,,,,US,1992-08-17
384,Bottlenose,"NOA0006509, SWT-TT-9476B",Gilly,M,e,1991,Rescue,1994-05-10,"Port Isabel, TX, US",,,"Port Isabel, Texas to UT Pan-Am Coastal Studies Lab (10-May-1994) to SeaWorld San Antonio (03-Jun-1994)",SeaWorld San Antonio,US,Alive,,,,,US,1994-05-10
385,Bottlenose,"NOA0005625, PO351",Mattie,F,e,1995,Rescue,1996-04-01,"Matagorda Island, TX",,,"Matagorda Island, Texas to Texas MM Stranding Network (01-Apr-1996) to SeaWorld San Antonio (31-Oct-1996) ",SeaWorld San Antonio,US,Alive,,,,,US,1996-04-01
386,Bottlenose,"NOA0006163, AZA 886, CMA-02-26B",Nicholas,M,e,2002,Rescue,2002-12-23,"Bullfrog Creek, FL",Noelle,,"Bullfrog Creek, Florida to Clearwater Marine Aquarium (24-Dec-2002)",Clearwater Marine Aquarium,US,Alive,,,Nicholas was estimated to be born in February 2002,,US,2002-12-23
387,Bottlenose,"NOA0006164, AZA 903, PO-395",Cupid,M,e,2002,Rescue,2003-02-14,"Quintana Beach, TX",,,"Quintana Beach, Texas to Texas MM Stranding Network (14-Feb-2003) to Six Flags Discovery Kingdom (11-Feb-2004)",Six Flags Discovery Kingdom,US,Alive,,,,,US,2003-02-14
388,"Pilot, Short-fin","NOA0006788, SWC-GM-1226B",Argo,M,e,2003,Rescue,2004-01-10,"Moriya coast, Japan",,,"Moriya coast, Japan to Kamogawa Sea World (10-Jan-2004) to SeaWorld San Diego (19-Mar-2012)",SeaWorld San Diego,US,Alive,,,,,US,2004-01-10
389,Bottlenose,"NOA0006446, CC-243",Alice,F,e,2004,Rescue,2007-04-07,"Corpus Christi, TX, US",,,"Corpus Christi, Texas to Texas State Aquarium, Sea Lab (07-Apr-2007) to SeaWorld San Antonio (14-May-2008) ",SeaWorld San Antonio,US,Alive,,,,,US,2007-04-07
390,Bottlenose,"NOA0006163, AZA 1122, HUBBS-0537-TT, CMA-TT-4",Winter,F,e,2005,Rescue,2005-12-02,"Mosquito Lagoon, FL",,,"Mosquito Lagoon, Florida to Clearwater Marine Aquarium (02-Dec-2005)",Clearwater Marine Aquarium,US,Alive,,,,,US,2005-12-02
391,Bottlenose,"NOA0006560, AZA 1360, CC-258",Toby,M,e,2005,Rescue,2008-11-21,"Texas, Gulf Coast",,,"Texas, Gulf Coast to TMMSN Moody Gardens (03-Jan-2009) to Theater of the Sea (24-Aug-2009)",Theater of the Sea,US,Alive,,,,,US,2008-11-21
392,Bottlenose,"NOA0006706, AZA 1463, LA-405 ",Louie,M,e,2008,Rescue,2010-09-02,"Fourchon Beach, LA",,,"Fourchon Beach, Louisiana to Audubon Aquarium (02-Sep-2010) to Dolphin Research Center (06-Feb-2011)",Dolphin Research Center,US,Alive,,,,,US,2010-09-02
393,"Pilot, Short-fin","NOA0006745, MMC-GM-0711",Fredi,F,e,2009,Rescue,2011-05-05,"Cudjoe Key, FL, US",,,"Cudjoe Key, Florida to Marine Mammal Conservancy (10-May-2011) to SeaWorld Orlando (23-Jul-2011)",SeaWorld Orlando,US,Alive,,,,,US,2011-05-05
394,Bottlenose,"NOA0006709, AZA ????, HUBBS-1079-TT",Hope,F,e,2010,Rescue,2010-12-11,"Indian River Lagoon, FL",,,"Indian River Lagoon, Florida to Clearwater Marine Aquarium (11-Dec-2010)",Clearwater Marine Aquarium,US,Alive,,,Hope was estimated to be born in October 2010,,US,2010-12-11
395,"Pilot, Short-fin","NOA0010013, SWF-GM-1203B",Ace,M,e,2011,Rescue,2012-09-01,"Avalon Beach, FL",,,"Avalon Beach, Florida to Harbor Branch Institute (01-Sep-2012) to SeaWorld Orlando (05-Sep-2012)",SeaWorld Orlando,US,Alive,,,,,US,2012-09-01
396,"Pilot, Short-fin","NOA00100??, SWF-GM-120?B",Ava,F,e,2011,Rescue,2012-09-01,"Avalon Beach, FL",,,"Avalon Beach, Florida to Harbor Branch Institute (01-Sep-2012) to SeaWorld Orlando (05-Sep-2012)",SeaWorld Orlando,US,Alive,,,,,US,2012-09-01
397,"Pilot, Short-fin","NOA00100??, SWF-GM-120?B",Piper,F,e,2012,Rescue,2012-09-01,"Avalon Beach, FL",,,"Avalon Beach, Florida to Harbor Branch Institute (01-Sep-2012) to SeaWorld Orlando (05-Sep-2012)",SeaWorld Orlando,US,Alive,,,,,US,2012-09-01
398,"Spotted, Atlantic","NOA0010172, MMPL-1407",Summer,F,e,2014,Rescue,2014-07-04,"Redington Beach, FL",,,"Redington Beach, Florida to Clearwater Marine Aquarium (04-Jul-2014) to Dolphin Research Center (27-Jan-2015)",Dolphin Research Center,US,Alive,,,,,US,2014-07-04
399,Bottlenose,"NOA0006396, AZA ????, TTNEFL0707 (Gulf World)",Jax,M,e,2006,Rescue,2007-02-13,"Jacksonville, FL",,,"Jacksonville, Florida to Gulf World Marine Park (27-Mar-2007) to Dolphin Research Center (08-Jan-2008)",Dolphin Research Center,US,Alive,,,,,US,2007-02-13
400,Bottlenose,"NOA0006708, 211012",Taz,M,e,2010,Rescue,2011-01-13,"Sanibel Island, FL, US",,,"Sanibel Island, Florida to Mote Marine Laboratory (13-Jan-2011) to Indianapolis Zoo (27-Feb-2011)",Indianapolis Zoo,US,Alive,,,,,US,2011-01-13
401,Bottlenose,"NOA0010005, TT-884",Turner,M,e,2012,Rescue,2012-05-20,"Three Sisters Is., FL, US",,,"Three Sisters Island, Florida to SeaWorld Orlando (20-May-2012) to U.S. Navy MMP (16-Mar-2013)",U.S. Navy,US,Alive,,,,,US,2012-05-20
402,Bottlenose,"NOA0006596, SWT-Tt-1076",Donley,M,e,2009,Rescue,2009-11-03,"Mustang Island, TX, US",,,Mustang Island to Texas State Aquarium (03-Nov-2009) to TMMSN Galveston (08-Nov-2009) to SeaWorld San Antonio (04-Mar-2010),SeaWorld San Antonio,US,Alive,,,,,US,2009-11-03
403,Bottlenose,"NOA0006839, D-M-2012-002 (IMMS)",Apollo,M,e,2009,Rescue,2012-03-06,"Churchill Oaks, LA",,,"Churchill Oaks, Louisiana to Audubon Aquarium (06-Mar-2012) to Inst. of Marine Mammal Studies (11-Sep-2012)",Inst. for Marine Mammal Studies,US,Alive,,,"Apollo was previously named ""Sasafrass"" at Audubon Aquarium",,US,2012-03-06
404,Bottlenose,"NOA0004944, TT-606",Nihoa,M,a,1978,Born,1978-08-14,U.S. Navy,Dash,Ben,,U.S. Navy,US,Alive,,,,,US,1978-08-14
405,Bottlenose,"NOA0004945, TT-615",Slooper,F,a,1979,Born,1979-06-07,U.S. Navy,Slan,Snooper,,U.S. Navy,US,Alive,,,,,US,1979-06-07
406,Bottlenose,"NOA0005013, TT-649",April,F,a,1984,Born,1984-04-15,U.S. Navy,Jenny,Maui,,U.S. Navy,US,Alive,,,,,US,1984-04-15
407,Bottlenose,"NOA0005038, TT-763",Andrea,F,a,1988,Born,1988-03-04,U.S. Navy,Lisa,Ben,,U.S. Navy,US,Alive,,,,,US,1988-03-04
408,Bottlenose,"NOA0005102, TT-778",Koa,M,a,1991,Born,1991-09-13,U.S. Navy,Ellie,Ben,,U.S. Navy,US,Alive,,,,,US,1991-09-13
409,Bottlenose,"NOA0005106, TT-782",Akki,M,a,1992,Born,1992-04-23,U.S. Navy,Opai,Ben,,U.S. Navy,US,Alive,,,,,US,1992-04-23
410,Bottlenose,"NOA0005108, TT-784",Maddie,F,a,1993,Born,1993-04-29,U.S. Navy,Mu,Maui,,U.S. Navy,US,Alive,,,,,US,1993-04-29
411,Bottlenose,"NOA0005107, TT-786F",Naia,F,a,1994,Born,1994-05-07,U.S. Navy,Noriko,Maui,,U.S. Navy,US,Alive,,,,,US,1994-05-07
412,Bottlenose,"NOA0005920, TT-788",Loki,M,a,1998,Born,1998-07-02,U.S. Navy,Mu,,,U.S. Navy,US,Alive,,,,,US,1998-07-02
413,Bottlenose,"NOA0005919, TT-789",Evinrude,M,a,1998,Born,1998-07-07,U.S. Navy,Bertha,,,U.S. Navy,US,Alive,,,,,US,1998-07-07
414,Bottlenose,"NOA0005921, TT-790",Dakota,M,a,1998,Born,1998-11-14,U.S. Navy,Opai,Rake,,U.S. Navy,US,Alive,,,,,US,1998-11-14
415,Bottlenose,"NOA0005989, TT-794F",Baily,F,a,2000,Born,2000-04-30,U.S. Navy,Snapper,Rake,,U.S. Navy,US,Alive,,,,,US,2000-04-30
416,Bottlenose,"NOA0006080, TT-799",Annie,F,a,2001,Born,2001-06-09,U.S. Navy,Nina,Ekahi,,U.S. Navy,US,Alive,,,,,US,2001-06-09
417,Bottlenose,"NOA0006081, TT-800",Cole,M,a,2001,Born,2001-06-16,U.S. Navy,POP (T.t. gilli),Nihoa,,U.S. Navy,US,Alive,,,,,US,2001-06-16
418,Bottlenose,"NOA0006082, TT-801",Pele,F,a,2001,Born,2001-06-19,U.S. Navy,Mu,Nihoa,,U.S. Navy,US,Alive,,,,,US,2001-06-19
419,Bottlenose,"NOA0006084, TT-807",Champlain,M,a,2002,Born,2002-05-31,U.S. Navy,Opai,Jake,,U.S. Navy,US,Alive,,,,,US,2002-05-31
420,Bottlenose,"NOA0006085, TT-808",Hornet,F,a,2002,Born,2002-06-06,U.S. Navy,Shasta,Nihoa,,U.S. Navy,US,Alive,,,,,US,2002-06-06
421,Bottlenose,"NOA0006086, TT-809",Constance,F,a,2002,Born,2002-06-16,U.S. Navy,Kolohe (T.t. gilli),Nihoa,,U.S. Navy,US,Alive,,,,,US,2002-06-16
422,Bottlenose,"NOA0006087, TT-810",Independence,M,a,2002,Born,2002-06-18,U.S. Navy,April,Ekahi,,U.S. Navy,US,Alive,,,,,US,2002-06-18
423,Bottlenose,"NOA0006088, TT-811",Randall,M,a,2002,Born,2002-12-11,U.S. Navy,Cascade,Rake,,U.S. Navy,US,Alive,,,,,US,2002-12-11
424,Bottlenose,"NOA0006176, TT-819",Whipper,M,a,2004,Born,2004-04-28,U.S. Navy,Snapper,Ekahi,,U.S. Navy,US,Alive,,,,,US,2004-04-28
425,Bottlenose,"NOA0006221, TT-820",Lark,F,a,2004,Born,2004-07-30,U.S. Navy,Mu,Ekahi,,U.S. Navy,US,Alive,,,,,US,2004-07-30
426,Bottlenose,"NOA0006351, TT-834",Austin,M,a,2005,Born,2005-12-18,U.S. Navy,Shasta,Nihoa,,U.S. Navy,US,Alive,,,,,US,2005-12-18
427,Bottlenose,"NOA0006408, TT-840",Bowie,M,a,2007,Born,2007-06-09,U.S. Navy,Hornet,Hapa,,U.S. Navy,US,Alive,,,,,US,2007-06-09
428,Bottlenose,"NOA0006411, TT-841",Crockett,M,a,2007,Born,2007-06-24,U.S. Navy,Snapper,Nihoa,,U.S. Navy,US,Alive,,,,,US,2007-06-24
429,Bottlenose,"NOA0006523, TT-850",Seaweed,M,a,2009,Born,2009-03-29,U.S. Navy,Shasta,,,U.S. Navy,US,Alive,,,,,US,2009-03-29
430,Bottlenose,"NOA0006541, SWC-TT-0927",Koa,F,a,2009,Born,2009-06-13,SeaWorld San Diego,Sadie,Bodine (T.t. gilli),,SeaWorld San Diego,US,Alive,,,,,US,2009-06-13
431,Bottlenose,"NOA0006584, TT-851",Phantom,M,a,2009,Born,2009-07-01,U.S. Navy,Slooper,,,U.S. Navy,US,Alive,,,,,US,2009-07-01
432,Bottlenose,"NOA0006667, SWF-TT-1006",Haley,F,a,2010,Born,2010-07-23,SeaWorld Orlando,Bossa,Jag,,Discovery Cove,US,Alive,,,,,US,2010-07-23
433,Bottlenose,"NOA0006764, SWC-TT-1126",Connie,F,a,2011,Born,2011-08-23,SeaWorld San Diego,Cometta,Crunch,,SeaWorld San Diego,US,Alive,,,,,US,2011-08-23
434,Bottlenose,"NOA0006767, AZA ????",B.B. ,F,a,2011,Born,2011-09-13,Dolphins Plus Oceanside,Dinghy,L.B.,,Dolphins Plus Oceanside,US,Alive,,,,,US,2011-09-13
435,Bottlenose,"NOA0010290, SWC-Tt-1526",Sara,F,a,2015,Born,2015-10-18,SeaWorld San Diego,Tobie,"A.I., Fathom",,SeaWorld San Diego,US,Alive,,,,,US,2015-10-18
436,Bottlenose,"NOA0010377, M16009 (Georgia Aquarium)",Roxy's Calf,M,a,2016,Born,2016-09-29,Marineland Florida,Roxy,,,Marineland Florida,US,Alive,,,,,US,2016-09-29
437,Bottlenose,"NOA0010381, 1116F1",Pele's Calf,F,a,2016,Born,2016-11-20,Dolphin Quest Hawaii,Pele,,,Dolphin Quest Hawai'i,US,Alive,,,,,US,2016-11-20
438,Bottlenose,"NOA0004890, TT-043",Bertha,F,e,1961,Capture,1972-11-11,"Gulf of Mexico, MS, US",,,"Mississippi, Gulf of Mexico to Holding, probably Marine Animal Productions (11-Nov-1972) to U.S. Navy MMP (21-Nov-1972)",U.S. Navy,US,Alive,,,,,US,1972-11-11
439,Bottlenose,"NOA0004948, TT-033",Nemo,M,e,1965,Capture,1970-01-02,"Atlantic Ocean, FL",,,"Florida, Atlantic Ocean to U.S. Navy MMP (??-???-1970)",U.S. Navy,US,Alive,,,,,US,1970-01-02
